query_id,doc_id,rank,score,method
81_1,MARCO_1619654,77,18.10096549987793,human
81_1,MARCO_4363876,78,18.066926956176758,human
81_1,MARCO_3517574,79,18.03975486755371,human
81_1,MARCO_5844152,80,18.010765075683594,human
81_1,MARCO_6577657,81,17.999752044677734,human
81_1,MARCO_3992766,82,17.978328704833984,human
81_1,MARCO_5446008,83,17.962142944335938,human
81_1,MARCO_57993,84,17.941192626953125,human
81_1,MARCO_8319724,85,17.927953720092773,human
81_1,MARCO_6673503,86,17.900863647460938,human
81_1,MARCO_5432626,87,17.8769588470459,human
81_1,MARCO_5498473,88,17.86383819580078,human
81_1,MARCO_7699208,89,17.833093643188477,human
81_1,MARCO_4655000,90,17.826690673828125,human
81_1,MARCO_8270731,91,17.823219299316406,human
81_1,MARCO_1381083,92,17.81008529663086,human
81_1,MARCO_7699205,93,17.794174194335938,human
81_1,MARCO_5034432,94,17.789291381835938,human
81_1,MARCO_5498474,95,17.78229331970215,human
81_1,MARCO_8328707,96,17.776063919067383,human
81_1,CAR_736849b1e725b1e41ae3da60d22376a9b7362171,97,17.769250869750977,human
81_1,MARCO_8270729,98,17.7121524810791,human
81_1,MARCO_1815949,99,17.6988468170166,human
81_1,MARCO_478424,100,17.67066192626953,human
81_2,MARCO_888453,1,19.077970504760742,human
81_2,MARCO_8270731,2,17.481599807739258,human
81_2,MARCO_6115073,3,17.152847290039062,human
81_2,MARCO_8270733,4,17.142784118652344,human
81_2,MARCO_5665864,5,16.955081939697266,human
81_2,MARCO_7095685,6,16.501100540161133,human
81_2,MARCO_7246607,7,16.352596282958984,human
81_2,MARCO_3942603,8,16.255844116210938,human
81_2,MARCO_3517577,9,16.162309646606445,human
81_2,MARCO_7095688,10,16.127153396606445,human
81_2,MARCO_2950629,11,16.070999145507812,human
81_2,MARCO_4959789,12,16.036113739013672,human
81_2,MARCO_2174813,13,16.02820587158203,human
81_2,MARCO_7095684,14,16.008562088012695,human
81_2,MARCO_1418584,15,15.911624908447266,human
81_2,MARCO_6542464,16,15.840888977050781,human
81_2,CAR_3b0075341927eb3b4d3ff7db09ab5031289bc728,17,15.826748847961426,human
81_2,MARCO_2950628,18,15.746017456054688,human
81_2,MARCO_2763973,19,15.671974182128906,human
81_2,MARCO_6273827,20,15.646966934204102,human
81_2,MARCO_1619657,21,15.638813018798828,human
81_2,MARCO_2950631,22,15.630908966064453,human
81_2,MARCO_3780358,23,15.611860275268555,human
81_2,MARCO_5665865,24,15.552695274353027,human
81_2,MARCO_1985088,25,15.482985496520996,human
81_2,MARCO_5446008,26,15.428521156311035,human
81_2,MARCO_5171382,27,15.334081649780273,human
81_2,MARCO_6568084,28,15.132519721984863,human
81_2,CAR_3add84966af079ed84e8b2fc412ad1dc27800127,29,15.061700820922852,human
81_2,MARCO_5822849,30,14.995953559875488,human
81_2,MARCO_6154874,31,14.982800483703613,human
81_2,MARCO_6024410,32,14.877067565917969,human
81_2,MARCO_1900272,33,14.862266540527344,human
81_2,MARCO_3413053,34,14.860374450683594,human
81_2,MARCO_4532453,35,14.849798202514648,human
81_2,CAR_57d62ccfb76f75dbd9a73c2d7b6ea74a8c0d601f,36,14.843435287475586,human
81_2,MARCO_1767684,37,14.831868171691895,human
81_2,MARCO_1900271,38,14.804414749145508,human
81_2,MARCO_1619653,39,14.794487953186035,human
81_2,MARCO_6568085,40,14.779802322387695,human
81_2,MARCO_1815947,41,14.758023262023926,human
81_2,MARCO_5089871,42,14.733154296875,human
81_2,MARCO_4001536,43,14.72984790802002,human
81_2,MARCO_5484630,44,14.688299179077148,human
81_2,MARCO_628863,45,14.674745559692383,human
81_2,MARCO_1104225,46,14.670282363891602,human
81_2,MARCO_2950634,47,14.669402122497559,human
81_2,MARCO_8752378,48,14.646770477294922,human
81_2,MARCO_4516825,49,14.646451950073242,human
81_2,MARCO_4850140,50,14.628604888916016,human
81_2,MARCO_6087035,51,14.621824264526367,human
81_2,MARCO_5996951,52,14.597463607788086,human
81_2,MARCO_5446012,53,14.593555450439453,human
81_2,MARCO_1900265,54,14.581794738769531,human
81_2,MARCO_2183211,55,14.533570289611816,human
81_2,MARCO_628865,56,14.513895988464355,human
81_2,MARCO_7829208,57,14.450395584106445,human
81_2,MARCO_1111481,58,14.443758010864258,human
81_2,MARCO_6087033,59,14.421759605407715,human
81_2,MARCO_1945740,60,14.384556770324707,human
81_2,MARCO_5873869,61,14.379772186279297,human
81_2,MARCO_4913842,62,14.377182006835938,human
81_2,MARCO_3517568,63,14.355313301086426,human
81_2,MARCO_3918498,64,14.316410064697266,human
81_2,MARCO_7713531,65,14.314422607421875,human
81_2,MARCO_1732064,66,14.302681922912598,human
81_2,MARCO_6024403,67,14.28836441040039,human
81_2,MARCO_3653875,68,14.25916862487793,human
81_2,MARCO_7706625,69,14.227043151855469,human
81_2,MARCO_7136201,70,14.216837882995605,human
81_2,MARCO_4688658,71,14.197486877441406,human
81_2,MARCO_5490360,72,14.196756362915039,human
81_2,MARCO_4688664,73,14.18388557434082,human
81_2,MARCO_6581549,74,14.182624816894531,human
81_2,MARCO_6801809,75,14.155927658081055,human
81_2,MARCO_7308614,76,14.151533126831055,human
81_2,MARCO_1893103,77,14.14843463897705,human
81_2,CAR_248184cd422d7b15ddb34c0d263346623e7b6a8f,78,14.12903881072998,human
81_2,MARCO_5498473,79,14.128914833068848,human
81_2,MARCO_5107806,80,14.10671329498291,human
81_2,MARCO_2174818,81,14.08775806427002,human
81_2,MARCO_1179984,82,14.028345108032227,human
81_2,MARCO_1767686,83,14.008493423461914,human
81_2,MARCO_6706234,84,13.993667602539062,human
81_2,MARCO_7095686,85,13.970206260681152,human
81_2,MARCO_1381085,86,13.963024139404297,human
81_2,MARCO_4688656,87,13.956048011779785,human
81_2,MARCO_4688655,88,13.93471622467041,human
81_2,MARCO_4688657,89,13.92660903930664,human
81_2,MARCO_1815946,90,13.92275619506836,human
81_2,MARCO_6568086,91,13.907255172729492,human
81_2,MARCO_8275264,92,13.864990234375,human
81_2,MARCO_4390449,93,13.863993644714355,human
81_2,MARCO_1293775,94,13.861715316772461,human
81_2,MARCO_6845771,95,13.850337982177734,human
81_2,MARCO_5446011,96,13.827961921691895,human
81_2,MARCO_7223765,97,13.761506080627441,human
81_2,MARCO_1778528,98,13.7195463180542,human
81_2,MARCO_6115070,99,13.69474983215332,human
81_2,MARCO_2828297,100,13.685229301452637,human
81_3,MARCO_1767684,1,25.966796875,human
81_3,MARCO_6440450,2,25.112735748291016,human
81_3,MARCO_2828297,3,23.980241775512695,human
81_3,MARCO_6474435,4,23.500242233276367,human
81_3,MARCO_3780356,5,23.452255249023438,human
81_3,MARCO_8558367,6,23.231300354003906,human
81_3,MARCO_1248457,7,22.984027862548828,human
81_3,MARCO_5107806,8,22.58811378479004,human
81_3,MARCO_5692954,9,21.96172523498535,human
81_3,MARCO_1767692,10,21.82569122314453,human
81_3,MARCO_4505560,11,21.755945205688477,human
81_3,MARCO_3653875,12,21.69638442993164,human
81_3,MARCO_1975364,13,21.680879592895508,human
81_3,MARCO_1767686,14,21.62396812438965,human
81_3,MARCO_1619656,15,21.55679702758789,human
81_3,MARCO_5996950,16,21.54881477355957,human
81_3,MARCO_1815949,17,21.502952575683594,human
81_3,MARCO_1945740,18,21.287755966186523,human
81_3,MARCO_6160970,19,21.215648651123047,human
81_3,MARCO_6440452,20,21.009449005126953,human
81_3,MARCO_6160968,21,20.913179397583008,human
81_3,MARCO_1381086,22,20.66629409790039,human
81_3,MARCO_3052629,23,20.6071834564209,human
81_3,MARCO_1767683,24,20.41848373413086,human
81_3,MARCO_6159304,25,20.33517074584961,human
81_3,MARCO_1895589,26,20.273221969604492,human
81_3,MARCO_5937942,27,20.19217872619629,human
81_3,MARCO_3489128,28,20.102914810180664,human
81_3,MARCO_6245028,29,20.07351303100586,human
81_3,MARCO_1619654,30,20.033981323242188,human
81_3,MARCO_6368264,31,20.01927947998047,human
81_3,MARCO_1767689,32,19.97490692138672,human
81_3,MARCO_6162563,33,19.92222785949707,human
81_3,MARCO_4438563,34,19.603357315063477,human
81_3,MARCO_6440453,35,19.454620361328125,human
81_3,MARCO_5692955,36,19.453025817871094,human
81_3,MARCO_368559,37,19.34186363220215,human
81_3,MARCO_3639054,38,19.287105560302734,human
81_3,MARCO_1968099,39,19.088134765625,human
81_3,MARCO_8128760,40,18.905967712402344,human
81_3,MARCO_1767687,41,18.85215187072754,human
81_3,MARCO_2579206,42,18.83928108215332,human
81_3,MARCO_2579213,43,18.72278594970703,human
81_3,MARCO_7972525,44,18.68694305419922,human
81_3,MARCO_2198465,45,18.641525268554688,human
81_3,MARCO_64563,46,18.640125274658203,human
81_3,MARCO_1248456,47,18.516868591308594,human
81_3,MARCO_7699209,48,18.493663787841797,human
81_3,MARCO_1767688,49,18.475645065307617,human
81_3,MARCO_3451530,50,18.461788177490234,human
81_3,MARCO_6372067,51,18.40128517150879,human
81_3,MARCO_7541291,52,18.37289047241211,human
81_3,MARCO_134694,53,18.363584518432617,human
81_3,MARCO_96400,54,18.348304748535156,human
81_3,MARCO_8824644,55,18.298423767089844,human
81_3,MARCO_1767690,56,18.25568962097168,human
81_3,MARCO_3613794,57,18.219879150390625,human
81_3,MARCO_1791168,58,18.193742752075195,human
81_3,MARCO_297561,59,18.174184799194336,human
81_3,MARCO_1945738,60,18.16436195373535,human
81_3,MARCO_6368268,61,18.11893081665039,human
81_3,MARCO_393061,62,18.104433059692383,human
81_3,MARCO_6474436,63,18.102937698364258,human
81_3,MARCO_6157931,64,18.102529525756836,human
81_3,MARCO_2579212,65,18.089914321899414,human
81_3,MARCO_7558580,66,18.07480239868164,human
81_3,MARCO_6160974,67,18.035566329956055,human
81_3,MARCO_6706234,68,17.997211456298828,human
81_3,MARCO_393064,69,17.8323974609375,human
81_3,MARCO_2319366,70,17.820405960083008,human
81_3,MARCO_368550,71,17.787578582763672,human
81_3,MARCO_3451525,72,17.765844345092773,human
81_3,MARCO_1633510,73,17.75788116455078,human
81_3,MARCO_1791171,74,17.74448585510254,human
81_3,MARCO_5908160,75,17.727420806884766,human
81_3,MARCO_1104227,76,17.723873138427734,human
81_3,MARCO_1968098,77,17.70895767211914,human
81_3,MARCO_90965,78,17.6774845123291,human
81_3,MARCO_1248459,79,17.629985809326172,human
81_3,MARCO_6154880,80,17.604427337646484,human
81_3,MARCO_6160971,81,17.54458236694336,human
81_3,MARCO_1381083,82,17.54413604736328,human
81_3,MARCO_3991940,83,17.53915786743164,human
81_3,MARCO_3591393,84,17.534189224243164,human
81_3,MARCO_1293775,85,17.42473030090332,human
81_3,MARCO_5665857,86,17.414398193359375,human
81_3,MARCO_671687,87,17.401884078979492,human
81_3,MARCO_96395,88,17.396886825561523,human
81_3,MARCO_6474430,89,17.379589080810547,human
81_3,MARCO_7363551,90,17.37793731689453,human
81_3,MARCO_6971421,91,17.369365692138672,human
81_3,MARCO_7363552,92,17.369293212890625,human
81_3,MARCO_5247022,93,17.336444854736328,human
81_3,MARCO_6024403,94,17.312210083007812,human
81_3,MARCO_8538453,95,17.288379669189453,human
81_3,MARCO_1633513,96,17.27435302734375,human
81_3,MARCO_7691624,97,17.261690139770508,human
81_3,MARCO_368551,98,17.244640350341797,human
81_3,MARCO_1958612,99,17.235557556152344,human
81_3,MARCO_6845770,100,17.234498977661133,human
81_4,MARCO_1619654,1,22.89165496826172,human
81_4,MARCO_8558367,2,22.234006881713867,human
81_4,MARCO_1248457,3,21.969165802001953,human
81_4,MARCO_5692954,4,21.003149032592773,human
81_4,MARCO_2198465,5,20.970619201660156,human
81_4,MARCO_1815949,6,20.77494239807129,human
81_4,MARCO_6440450,7,20.757808685302734,human
81_4,MARCO_1975364,8,20.743106842041016,human
81_4,MARCO_6440452,9,20.176137924194336,human
81_4,MARCO_5107806,10,20.109607696533203,human
81_4,MARCO_6162563,11,19.92222785949707,human
81_4,MARCO_3780356,12,19.679088592529297,human
81_4,MARCO_1767692,13,19.643835067749023,human
81_4,MARCO_6440453,14,19.454620361328125,human
81_4,MARCO_5996947,15,19.441390991210938,human
81_4,MARCO_1968099,16,19.088134765625,human
81_4,MARCO_4505560,17,19.045255661010742,human
81_4,MARCO_6474435,18,19.033735275268555,human
81_4,MARCO_8128760,19,18.817140579223633,human
81_4,MARCO_1619656,20,18.801191329956055,human
81_4,MARCO_4438563,21,18.793476104736328,human
81_4,MARCO_3643412,22,18.787410736083984,human
81_4,MARCO_1381085,23,18.736116409301758,human
81_4,MARCO_5996950,24,18.69876480102539,human
81_4,MARCO_1767684,25,18.546777725219727,human
81_4,MARCO_3780352,26,18.49015998840332,human
81_4,MARCO_1975367,27,18.48422622680664,human
81_4,MARCO_5096735,28,18.458799362182617,human
81_4,MARCO_6474432,29,18.448528289794922,human
81_4,MARCO_6372067,30,18.40128517150879,human
81_4,MARCO_7541291,31,18.37289047241211,human
81_4,MARCO_134694,32,18.363584518432617,human
81_4,MARCO_5241444,33,18.357315063476562,human
81_4,MARCO_6706237,34,18.355199813842773,human
81_4,MARCO_1900273,35,18.277250289916992,human
81_4,MARCO_3613794,36,18.219879150390625,human
81_4,MARCO_297561,37,18.174184799194336,human
81_4,MARCO_1945738,38,18.16436195373535,human
81_4,MARCO_7862812,39,18.148910522460938,human
81_4,MARCO_6087035,40,18.124237060546875,human
81_4,MARCO_6474436,41,18.102937698364258,human
81_4,MARCO_8139150,42,18.099607467651367,human
81_4,MARCO_1945736,43,18.085983276367188,human
81_4,MARCO_8128754,44,18.083024978637695,human
81_4,MARCO_3451527,45,18.022539138793945,human
81_4,MARCO_2426982,46,17.91673469543457,human
81_4,MARCO_4438566,47,17.824024200439453,human
81_4,MARCO_2319366,48,17.820405960083008,human
81_4,MARCO_1104227,49,17.723873138427734,human
81_4,MARCO_1968098,50,17.70895767211914,human
81_4,MARCO_5937942,51,17.694379806518555,human
81_4,MARCO_5692955,52,17.681560516357422,human
81_4,MARCO_6474430,53,17.68094825744629,human
81_4,MARCO_2828297,54,17.670351028442383,human
81_4,MARCO_6368264,55,17.610069274902344,human
81_4,MARCO_2198469,56,17.59229850769043,human
81_4,MARCO_1767685,57,17.56350326538086,human
81_4,MARCO_8052397,58,17.561588287353516,human
81_4,MARCO_3991940,59,17.53915786743164,human
81_4,MARCO_2426983,60,17.46291732788086,human
81_4,MARCO_2579206,61,17.454750061035156,human
81_4,MARCO_1815946,62,17.446430206298828,human
81_4,MARCO_962833,63,17.43950843811035,human
81_4,MARCO_3052629,64,17.430496215820312,human
81_4,MARCO_1293775,65,17.42473030090332,human
81_4,MARCO_5665857,66,17.414398193359375,human
81_4,MARCO_7592476,67,17.385549545288086,human
81_4,MARCO_7363551,68,17.37793731689453,human
81_4,MARCO_6971421,69,17.369365692138672,human
81_4,MARCO_7363552,70,17.369293212890625,human
81_4,MARCO_2426979,71,17.342981338500977,human
81_4,MARCO_962839,72,17.33487319946289,human
81_4,MARCO_6024403,73,17.312210083007812,human
81_4,MARCO_6555541,74,17.27360725402832,human
81_4,MARCO_6245028,75,17.271480560302734,human
81_4,MARCO_7691624,76,17.261690139770508,human
81_4,MARCO_1958612,77,17.235557556152344,human
81_4,MARCO_2426980,78,17.190418243408203,human
81_4,MARCO_5241441,79,17.13900375366211,human
81_4,MARCO_7558580,80,17.083229064941406,human
81_4,MARCO_4069921,81,17.08045768737793,human
81_4,MARCO_3517569,82,16.99046516418457,human
81_4,MARCO_5692952,83,16.98492431640625,human
81_4,MARCO_96400,84,16.946189880371094,human
81_4,MARCO_6568085,85,16.941143035888672,human
81_4,MARCO_8052399,86,16.93809700012207,human
81_4,MARCO_6154874,87,16.888273239135742,human
81_4,MARCO_5844153,88,16.885154724121094,human
81_4,MARCO_3195061,89,16.821266174316406,human
81_4,MARCO_8275262,90,16.808446884155273,human
81_4,MARCO_96393,91,16.777366638183594,human
81_4,MARCO_1293774,92,16.771451950073242,human
81_4,MARCO_2579211,93,16.769529342651367,human
81_4,MARCO_1248456,94,16.74880599975586,human
81_4,MARCO_1767687,95,16.738056182861328,human
81_4,CAR_3914550976e39eb40bf1c718ea24cbd434cc91f3,96,16.69974136352539,human
81_4,MARCO_705540,97,16.69444465637207,human
81_4,MARCO_6160970,98,16.667713165283203,human
81_4,MARCO_4746369,99,16.647544860839844,human
81_4,MARCO_5686497,100,16.643447875976562,human
81_5,MARCO_6154874,1,19.34764862060547,human
81_5,MARCO_1619653,2,18.226253509521484,human
81_5,MARCO_1900272,3,18.18351173400879,human
81_5,MARCO_1815947,4,18.152141571044922,human
81_5,MARCO_5665862,5,18.09998321533203,human
81_5,MARCO_1619654,6,17.860271453857422,human
81_5,MARCO_5934326,7,17.71994972229004,human
81_5,MARCO_3517569,8,17.34358024597168,human
81_5,MARCO_7713538,9,17.23967933654785,human
81_5,MARCO_1900271,10,17.19598388671875,human
81_5,MARCO_6673503,11,17.164138793945312,human
81_5,MARCO_5665864,12,17.12615203857422,human
81_5,MARCO_5490360,13,17.082660675048828,human
81_5,MARCO_6542464,14,17.070903778076172,human
81_5,MARCO_1619657,15,16.955928802490234,human
81_5,MARCO_6273827,16,16.90860366821289,human
81_5,MARCO_6568085,17,16.834257125854492,human
81_5,MARCO_3780358,18,16.812795639038086,human
81_5,MARCO_8124346,19,16.78449058532715,human
81_5,MARCO_2828295,20,16.588701248168945,human
81_5,MARCO_2174813,21,16.54985809326172,human
81_5,MARCO_7095688,22,16.4827880859375,human
81_5,MARCO_6154878,23,16.346405029296875,human
81_5,MARCO_7308612,24,16.183502197265625,human
81_5,MARCO_5444509,25,16.17202377319336,human
81_5,MARCO_6162563,26,16.097776412963867,human
81_5,MARCO_6440457,27,16.096250534057617,human
81_5,MARCO_1985088,28,16.036401748657227,human
81_5,MARCO_8581568,29,16.030418395996094,human
81_5,MARCO_6115072,30,16.027475357055664,human
81_5,MARCO_5171382,31,15.973042488098145,human
81_5,MARCO_1900267,32,15.909280776977539,human
81_5,MARCO_4841484,33,15.90034294128418,human
81_5,MARCO_5444508,34,15.806386947631836,human
81_5,MARCO_1968093,35,15.770750045776367,human
81_5,MARCO_1900270,36,15.706892967224121,human
81_5,MARCO_7308614,37,15.658939361572266,human
81_5,MARCO_6157928,38,15.609760284423828,human
81_5,MARCO_2319368,39,15.601856231689453,human
81_5,MARCO_6568084,40,15.574691772460938,human
81_5,MARCO_3517577,41,15.512115478515625,human
81_5,MARCO_2950629,42,15.474871635437012,human
81_5,MARCO_3052630,43,15.450085639953613,human
81_5,MARCO_7713529,44,15.398416519165039,human
81_5,MARCO_6980834,45,15.373973846435547,human
81_5,MARCO_6154873,46,15.310959815979004,human
81_5,MARCO_8052397,47,15.300933837890625,human
81_5,MARCO_5241444,48,15.29758358001709,human
81_5,MARCO_7699208,49,15.290840148925781,human
81_5,MARCO_4532454,50,15.28032398223877,human
81_5,MARCO_6024403,51,15.267582893371582,human
81_5,MARCO_6087035,52,15.266561508178711,human
81_5,MARCO_3212805,53,15.241987228393555,human
81_5,MARCO_3024763,54,15.234169006347656,human
81_5,MARCO_5498476,55,15.192904472351074,human
81_5,MARCO_5498475,56,15.182392120361328,human
81_5,MARCO_5498467,57,15.17831039428711,human
81_5,MARCO_1815949,58,15.177303314208984,human
81_5,MARCO_1945738,59,15.145086288452148,human
81_5,MARCO_1778528,60,15.097244262695312,human
81_5,MARCO_4532452,61,15.095195770263672,human
81_5,MARCO_5498468,62,15.073705673217773,human
81_5,MARCO_4082789,63,15.065949440002441,human
81_5,MARCO_1945736,64,15.04946517944336,human
81_5,MARCO_2950634,65,15.039474487304688,human
81_5,MARCO_4438563,66,15.039039611816406,human
81_5,MARCO_1900273,67,14.999427795410156,human
81_5,MARCO_5665857,68,14.97113037109375,human
81_5,MARCO_1381087,69,14.970890998840332,human
81_5,MARCO_6154876,70,14.958003044128418,human
81_5,MARCO_5996947,71,14.945711135864258,human
81_5,MARCO_1619656,72,14.945411682128906,human
81_5,MARCO_5444506,73,14.93385124206543,human
81_5,MARCO_5692955,74,14.920045852661133,human
81_5,MARCO_6245028,75,14.883951187133789,human
81_5,MARCO_8471548,76,14.842573165893555,human
81_5,MARCO_8582892,77,14.81989860534668,human
81_5,MARCO_1633513,78,14.7877779006958,human
81_5,MARCO_3212800,79,14.754932403564453,human
81_5,CAR_3914550976e39eb40bf1c718ea24cbd434cc91f3,80,14.753488540649414,human
81_5,MARCO_3413053,81,14.678243637084961,human
81_5,MARCO_4516820,82,14.631288528442383,human
81_5,MARCO_7308619,83,14.621871948242188,human
81_5,MARCO_297564,84,14.553269386291504,human
81_5,MARCO_7095683,85,14.545353889465332,human
81_5,MARCO_1179985,86,14.529071807861328,human
81_5,MARCO_4723896,87,14.525217056274414,human
81_5,MARCO_2950628,88,14.505123138427734,human
81_5,MARCO_1381083,89,14.502994537353516,human
81_5,MARCO_3383021,90,14.502958297729492,human
81_5,MARCO_1767690,91,14.476000785827637,human
81_5,MARCO_4505560,92,14.47486686706543,human
81_5,MARCO_1900268,93,14.471498489379883,human
81_5,MARCO_8275265,94,14.46622085571289,human
81_5,MARCO_6245027,95,14.45529842376709,human
81_5,MARCO_888454,96,14.455034255981445,human
81_5,MARCO_5679018,97,14.452083587646484,human
81_5,MARCO_1538213,98,14.429165840148926,human
81_5,MARCO_6440453,99,14.419411659240723,human
81_5,MARCO_6024409,100,14.417232513427734,human
81_6,MARCO_8270733,1,21.596561431884766,human
81_6,MARCO_5446008,2,19.273414611816406,human
81_6,MARCO_2950629,3,18.052675247192383,human
81_6,MARCO_8270731,4,17.320188522338867,human
81_6,MARCO_829401,5,17.004762649536133,human
81_6,MARCO_2950634,6,16.955005645751953,human
81_6,MARCO_3918503,7,16.934524536132812,human
81_6,MARCO_3517571,8,16.677730560302734,human
81_6,MARCO_1538213,9,16.411285400390625,human
81_6,CAR_17135b6048832f4ebb05ae5f0b565bb91145464b,10,16.27645492553711,human
81_6,MARCO_6154874,11,16.274545669555664,human
81_6,MARCO_6162563,12,16.105684280395508,human
81_6,MARCO_3517577,13,16.062183380126953,human
81_6,MARCO_4082791,14,15.71103286743164,human
81_6,CAR_57d62ccfb76f75dbd9a73c2d7b6ea74a8c0d601f,15,15.700897216796875,human
81_6,MARCO_1293775,16,15.564675331115723,human
81_6,MARCO_6542468,17,15.4121675491333,human
81_6,MARCO_1900273,18,15.291686058044434,human
81_6,MARCO_7699208,19,15.290840148925781,human
81_6,MARCO_6024410,20,15.26403522491455,human
81_6,MARCO_6568085,21,15.144123077392578,human
81_6,MARCO_7829204,22,15.095760345458984,human
81_6,MARCO_3489545,23,15.042329788208008,human
81_6,MARCO_4438563,24,15.039039611816406,human
81_6,MARCO_7308612,25,15.013275146484375,human
81_6,MARCO_6115072,26,15.011334419250488,human
81_6,MARCO_1381087,27,14.970890998840332,human
81_6,CAR_3914550976e39eb40bf1c718ea24cbd434cc91f3,28,14.955395698547363,human
81_6,MARCO_1900272,29,14.862266540527344,human
81_6,MARCO_8582892,30,14.81989860534668,human
81_6,MARCO_1244105,31,14.800783157348633,human
81_6,MARCO_1619653,32,14.794487953186035,human
81_6,MARCO_6245028,33,14.791563034057617,human
81_6,MARCO_5692955,34,14.785749435424805,human
81_6,MARCO_1815947,35,14.758023262023926,human
81_6,MARCO_1619654,36,14.75281810760498,human
81_6,MARCO_1720869,37,14.749138832092285,human
81_6,MARCO_2950633,38,14.714353561401367,human
81_6,MARCO_2426983,39,14.699560165405273,human
81_6,MARCO_5665862,40,14.68648910522461,human
81_6,MARCO_5665864,41,14.684003829956055,human
81_6,MARCO_1720876,42,14.668695449829102,human
81_6,MARCO_5444509,43,14.664617538452148,human
81_6,MARCO_5444508,44,14.65555191040039,human
81_6,MARCO_3918505,45,14.562920570373535,human
81_6,MARCO_6660826,46,14.54096794128418,human
81_6,MARCO_6024403,47,14.52226448059082,human
81_6,MARCO_1381083,48,14.502994537353516,human
81_6,MARCO_8275265,49,14.46622085571289,human
81_6,MARCO_5241443,50,14.461565971374512,human
81_6,MARCO_6024409,51,14.417232513427734,human
