query_id,doc_id,rank,score,method
81_2,MARCO_1767684,27,14.831868171691895,rewriter 1
81_2,MARCO_1900271,28,14.804414749145508,rewriter 1
81_2,MARCO_1619653,29,14.794487953186035,rewriter 1
81_2,MARCO_6568085,30,14.779802322387695,rewriter 1
81_2,MARCO_1815947,31,14.758023262023926,rewriter 1
81_2,MARCO_4001536,32,14.72984790802002,rewriter 1
81_2,MARCO_5484630,33,14.688299179077148,rewriter 1
81_2,MARCO_628863,34,14.674745559692383,rewriter 1
81_2,MARCO_1104225,35,14.670282363891602,rewriter 1
81_2,MARCO_2950634,36,14.669402122497559,rewriter 1
81_2,MARCO_8752378,37,14.646770477294922,rewriter 1
81_2,MARCO_4516825,38,14.646451950073242,rewriter 1
81_2,MARCO_1900265,39,14.581794738769531,rewriter 1
81_2,MARCO_2950629,40,14.5027437210083,rewriter 1
81_2,CAR_3914550976e39eb40bf1c718ea24cbd434cc91f3,41,14.461517333984375,rewriter 1
81_2,MARCO_1111481,42,14.443758010864258,rewriter 1
81_2,MARCO_6087033,43,14.421759605407715,rewriter 1
81_2,MARCO_5055238,44,14.405660629272461,rewriter 1
81_2,MARCO_1945740,45,14.384556770324707,rewriter 1
81_2,MARCO_3517568,46,14.355313301086426,rewriter 1
81_2,MARCO_3918498,47,14.316410064697266,rewriter 1
81_2,MARCO_7713531,48,14.314422607421875,rewriter 1
81_2,MARCO_6530772,49,14.304937362670898,rewriter 1
81_2,MARCO_6024403,50,14.28836441040039,rewriter 1
81_2,MARCO_3653875,51,14.25916862487793,rewriter 1
81_2,MARCO_7246606,52,14.239580154418945,rewriter 1
81_2,MARCO_5490360,53,14.196756362915039,rewriter 1
81_2,MARCO_4688664,54,14.18388557434082,rewriter 1
81_2,MARCO_5665864,55,14.163887977600098,rewriter 1
81_2,MARCO_6801809,56,14.155927658081055,rewriter 1
81_2,MARCO_7246607,57,14.139552116394043,rewriter 1
81_2,CAR_248184cd422d7b15ddb34c0d263346623e7b6a8f,58,14.12903881072998,rewriter 1
81_2,MARCO_5498473,59,14.128914833068848,rewriter 1
81_2,MARCO_1767686,60,14.008493423461914,rewriter 1
81_2,MARCO_5996951,61,14.003421783447266,rewriter 1
81_2,MARCO_6706234,62,13.993667602539062,rewriter 1
81_2,MARCO_7095686,63,13.970206260681152,rewriter 1
81_2,MARCO_1381085,64,13.963024139404297,rewriter 1
81_2,MARCO_4688656,65,13.956048011779785,rewriter 1
81_2,MARCO_1815946,66,13.92275619506836,rewriter 1
81_2,MARCO_8275264,67,13.864990234375,rewriter 1
81_2,MARCO_4390449,68,13.863993644714355,rewriter 1
81_2,MARCO_1293775,69,13.861715316772461,rewriter 1
81_2,MARCO_4959789,70,13.787374496459961,rewriter 1
81_2,MARCO_7095688,71,13.768930435180664,rewriter 1
81_2,MARCO_2174813,72,13.755191802978516,rewriter 1
81_2,MARCO_1778528,73,13.7195463180542,rewriter 1
81_2,MARCO_6372071,74,13.698553085327148,rewriter 1
81_2,MARCO_6115070,75,13.69474983215332,rewriter 1
81_2,MARCO_2828297,76,13.685229301452637,rewriter 1
81_2,MARCO_5598716,77,13.677011489868164,rewriter 1
81_2,MARCO_8052399,78,13.65902328491211,rewriter 1
81_2,MARCO_8270730,79,13.648530960083008,rewriter 1
81_2,CAR_e24797700a9c01bf0aa53a913ae8727ae275d9e6,80,13.645408630371094,rewriter 1
81_2,MARCO_4532452,81,13.635316848754883,rewriter 1
81_2,CAR_82e2512becbd3c7fe7614857c4d01841330b2a14,82,13.630240440368652,rewriter 1
81_2,MARCO_3212800,83,13.616634368896484,rewriter 1
81_2,MARCO_5665860,84,13.613424301147461,rewriter 1
81_2,MARCO_5934326,85,13.595988273620605,rewriter 1
81_2,MARCO_7987334,86,13.577045440673828,rewriter 1
81_2,MARCO_4532458,87,13.575636863708496,rewriter 1
81_2,MARCO_6980830,88,13.54980182647705,rewriter 1
81_2,MARCO_962833,89,13.54047966003418,rewriter 1
81_2,MARCO_3942604,90,13.540220260620117,rewriter 1
81_2,MARCO_6432024,91,13.534140586853027,rewriter 1
81_2,CAR_3b0075341927eb3b4d3ff7db09ab5031289bc728,92,13.527562141418457,rewriter 1
81_2,MARCO_2785712,93,13.525445938110352,rewriter 1
81_2,MARCO_1815949,94,13.519247055053711,rewriter 1
81_2,MARCO_2278774,95,13.51412296295166,rewriter 1
81_2,MARCO_7246602,96,13.512009620666504,rewriter 1
81_2,MARCO_1381086,97,13.505672454833984,rewriter 1
81_2,MARCO_5934323,98,13.459115982055664,rewriter 1
81_2,MARCO_297564,99,13.456930160522461,rewriter 1
81_2,MARCO_5996947,100,13.438304901123047,rewriter 1
81_3,MARCO_6440450,1,24.24602699279785,rewriter 1
81_3,MARCO_6440452,2,24.191085815429688,rewriter 1
81_3,MARCO_6474435,3,23.311765670776367,rewriter 1
81_3,MARCO_2579213,4,22.02042007446289,rewriter 1
81_3,MARCO_2579212,5,21.740520477294922,rewriter 1
81_3,MARCO_6368268,6,21.369041442871094,rewriter 1
81_3,MARCO_3780356,7,21.11771583557129,rewriter 1
81_3,MARCO_6368269,8,20.900028228759766,rewriter 1
81_3,MARCO_4505560,9,20.451967239379883,rewriter 1
81_3,MARCO_96395,10,20.443103790283203,rewriter 1
81_3,MARCO_6159304,11,20.20149040222168,rewriter 1
81_3,MARCO_1815949,12,20.13954734802246,rewriter 1
81_3,MARCO_1791171,13,20.128459930419922,rewriter 1
81_3,MARCO_1619654,14,20.033981323242188,rewriter 1
81_3,MARCO_1767683,15,19.991851806640625,rewriter 1
81_3,MARCO_6162563,16,19.92222785949707,rewriter 1
81_3,MARCO_8128760,17,19.891681671142578,rewriter 1
81_3,MARCO_1619656,18,19.851844787597656,rewriter 1
81_3,MARCO_5996950,19,19.78542709350586,rewriter 1
81_3,MARCO_3613794,20,19.55267333984375,rewriter 1
81_3,MARCO_1791172,21,19.475521087646484,rewriter 1
81_3,MARCO_1767684,22,19.474462509155273,rewriter 1
81_3,MARCO_6440453,23,19.454620361328125,rewriter 1
81_3,MARCO_8558367,24,19.392820358276367,rewriter 1
81_3,MARCO_6474436,25,19.302682876586914,rewriter 1
81_3,MARCO_1968099,26,19.088134765625,rewriter 1
81_3,MARCO_1248457,27,19.077930450439453,rewriter 1
81_3,MARCO_8128754,28,18.958234786987305,rewriter 1
81_3,MARCO_2319366,29,18.87105941772461,rewriter 1
81_3,MARCO_2828297,30,18.738706588745117,rewriter 1
81_3,MARCO_1968098,31,18.709856033325195,rewriter 1
81_3,MARCO_3383021,32,18.69194793701172,rewriter 1
81_3,MARCO_3052629,33,18.641698837280273,rewriter 1
81_3,MARCO_2198465,34,18.641525268554688,rewriter 1
81_3,MARCO_6568085,35,18.623611450195312,rewriter 1
81_3,MARCO_368559,36,18.51789093017578,rewriter 1
81_3,MARCO_6024410,37,18.413267135620117,rewriter 1
81_3,MARCO_6372067,38,18.40128517150879,rewriter 1
81_3,MARCO_6024403,39,18.380565643310547,rewriter 1
81_3,MARCO_7541291,40,18.37289047241211,rewriter 1
81_3,MARCO_134694,41,18.363584518432617,rewriter 1
81_3,MARCO_6245028,42,18.33983612060547,rewriter 1
81_3,MARCO_5692954,43,18.272266387939453,rewriter 1
81_3,MARCO_96400,44,18.212425231933594,rewriter 1
81_3,MARCO_297561,45,18.174184799194336,rewriter 1
81_3,MARCO_1945738,46,18.16436195373535,rewriter 1
81_3,MARCO_1975364,47,18.07149314880371,rewriter 1
81_3,MARCO_6329954,48,17.965951919555664,rewriter 1
81_3,MARCO_5107806,49,17.94438362121582,rewriter 1
81_3,MARCO_90970,50,17.895004272460938,rewriter 1
81_3,MARCO_6440451,51,17.87293815612793,rewriter 1
81_3,MARCO_6154874,52,17.81595802307129,rewriter 1
81_3,MARCO_5686497,53,17.799448013305664,rewriter 1
81_3,MARCO_1767687,54,17.75774383544922,rewriter 1
81_3,MARCO_1104227,55,17.723873138427734,rewriter 1
81_3,CAR_3914550976e39eb40bf1c718ea24cbd434cc91f3,56,17.716693878173828,rewriter 1
81_3,MARCO_1381085,57,17.713214874267578,rewriter 1
81_3,MARCO_1767692,58,17.700763702392578,rewriter 1
81_3,MARCO_356795,59,17.610153198242188,rewriter 1
81_3,MARCO_7195906,60,17.596725463867188,rewriter 1
81_3,MARCO_3991940,61,17.53915786743164,rewriter 1
81_3,MARCO_3451530,62,17.52682113647461,rewriter 1
81_3,MARCO_480875,63,17.517475128173828,rewriter 1
81_3,MARCO_3517577,64,17.48467445373535,rewriter 1
81_3,MARCO_6440457,65,17.42833137512207,rewriter 1
81_3,MARCO_1293775,66,17.42473030090332,rewriter 1
81_3,MARCO_6474432,67,17.416786193847656,rewriter 1
81_3,MARCO_5665857,68,17.414398193359375,rewriter 1
81_3,MARCO_8297147,69,17.38528823852539,rewriter 1
81_3,MARCO_5996949,70,17.38188934326172,rewriter 1
81_3,MARCO_7363551,71,17.37793731689453,rewriter 1
81_3,MARCO_6971421,72,17.369365692138672,rewriter 1
81_3,MARCO_7363552,73,17.369293212890625,rewriter 1
81_3,MARCO_6706237,74,17.28651237487793,rewriter 1
81_3,MARCO_2319368,75,17.276824951171875,rewriter 1
81_3,MARCO_3942604,76,17.268169403076172,rewriter 1
81_3,MARCO_7691624,77,17.261690139770508,rewriter 1
81_3,MARCO_1958612,78,17.235557556152344,rewriter 1
81_3,MARCO_3780354,79,17.204530715942383,rewriter 1
81_3,MARCO_3643412,80,17.203662872314453,rewriter 1
81_3,MARCO_2426980,81,17.190418243408203,rewriter 1
81_3,MARCO_7699208,82,17.121257781982422,rewriter 1
81_3,MARCO_90965,83,17.1048526763916,rewriter 1
81_3,MARCO_1511782,84,17.06940269470215,rewriter 1
81_3,MARCO_6157931,85,17.014135360717773,rewriter 1
81_3,MARCO_3517569,86,16.99046516418457,rewriter 1
81_3,MARCO_1985089,87,16.96514892578125,rewriter 1
81_3,MARCO_1633505,88,16.959613800048828,rewriter 1
81_3,MARCO_8052399,89,16.93809700012207,rewriter 1
81_3,MARCO_1791168,90,16.909358978271484,rewriter 1
81_3,MARCO_1968095,91,16.903553009033203,rewriter 1
81_3,MARCO_2198469,92,16.85261344909668,rewriter 1
81_3,MARCO_6273826,93,16.844432830810547,rewriter 1
81_3,MARCO_2950629,94,16.829587936401367,rewriter 1
81_3,MARCO_1815946,95,16.829261779785156,rewriter 1
81_3,MARCO_7713529,96,16.816272735595703,rewriter 1
81_3,MARCO_4024462,97,16.81028938293457,rewriter 1
81_3,MARCO_1293774,98,16.771451950073242,rewriter 1
81_3,MARCO_5937942,99,16.737096786499023,rewriter 1
81_3,MARCO_1633508,100,16.71644401550293,rewriter 1
81_4,MARCO_1619654,1,22.89165496826172,rewriter 1
81_4,MARCO_8558367,2,22.234006881713867,rewriter 1
81_4,MARCO_1248457,3,21.969165802001953,rewriter 1
81_4,MARCO_5692954,4,21.003149032592773,rewriter 1
81_4,MARCO_2198465,5,20.970619201660156,rewriter 1
81_4,MARCO_1815949,6,20.77494239807129,rewriter 1
81_4,MARCO_6440450,7,20.757808685302734,rewriter 1
81_4,MARCO_1975364,8,20.743106842041016,rewriter 1
81_4,MARCO_6440452,9,20.176137924194336,rewriter 1
81_4,MARCO_5107806,10,20.109607696533203,rewriter 1
81_4,MARCO_6162563,11,19.92222785949707,rewriter 1
81_4,MARCO_3780356,12,19.679088592529297,rewriter 1
81_4,MARCO_1767692,13,19.643835067749023,rewriter 1
81_4,MARCO_6440453,14,19.454620361328125,rewriter 1
81_4,MARCO_5996947,15,19.441390991210938,rewriter 1
81_4,MARCO_1968099,16,19.088134765625,rewriter 1
81_4,MARCO_4505560,17,19.045255661010742,rewriter 1
81_4,MARCO_6474435,18,19.033735275268555,rewriter 1
81_4,MARCO_8128760,19,18.817140579223633,rewriter 1
81_4,MARCO_1619656,20,18.801191329956055,rewriter 1
81_4,MARCO_4438563,21,18.793476104736328,rewriter 1
81_4,MARCO_3643412,22,18.787410736083984,rewriter 1
81_4,MARCO_1381085,23,18.736116409301758,rewriter 1
81_4,MARCO_5996950,24,18.69876480102539,rewriter 1
81_4,MARCO_1767684,25,18.546777725219727,rewriter 1
81_4,MARCO_3780352,26,18.49015998840332,rewriter 1
81_4,MARCO_1975367,27,18.48422622680664,rewriter 1
81_4,MARCO_5096735,28,18.458799362182617,rewriter 1
81_4,MARCO_6474432,29,18.448528289794922,rewriter 1
81_4,MARCO_6372067,30,18.40128517150879,rewriter 1
81_4,MARCO_7541291,31,18.37289047241211,rewriter 1
81_4,MARCO_134694,32,18.363584518432617,rewriter 1
81_4,MARCO_5241444,33,18.357315063476562,rewriter 1
81_4,MARCO_6706237,34,18.355199813842773,rewriter 1
81_4,MARCO_1900273,35,18.277250289916992,rewriter 1
81_4,MARCO_3613794,36,18.219879150390625,rewriter 1
81_4,MARCO_297561,37,18.174184799194336,rewriter 1
81_4,MARCO_1945738,38,18.16436195373535,rewriter 1
81_4,MARCO_7862812,39,18.148910522460938,rewriter 1
81_4,MARCO_6087035,40,18.124237060546875,rewriter 1
81_4,MARCO_6474436,41,18.102937698364258,rewriter 1
81_4,MARCO_8139150,42,18.099607467651367,rewriter 1
81_4,MARCO_1945736,43,18.085983276367188,rewriter 1
81_4,MARCO_8128754,44,18.083024978637695,rewriter 1
81_4,MARCO_3451527,45,18.022539138793945,rewriter 1
81_4,MARCO_2426982,46,17.91673469543457,rewriter 1
81_4,MARCO_4438566,47,17.824024200439453,rewriter 1
81_4,MARCO_2319366,48,17.820405960083008,rewriter 1
81_4,MARCO_1104227,49,17.723873138427734,rewriter 1
81_4,MARCO_1968098,50,17.70895767211914,rewriter 1
81_4,MARCO_5937942,51,17.694379806518555,rewriter 1
81_4,MARCO_5692955,52,17.681560516357422,rewriter 1
81_4,MARCO_6474430,53,17.68094825744629,rewriter 1
81_4,MARCO_2828297,54,17.670351028442383,rewriter 1
81_4,MARCO_6368264,55,17.610069274902344,rewriter 1
81_4,MARCO_2198469,56,17.59229850769043,rewriter 1
81_4,MARCO_1767685,57,17.56350326538086,rewriter 1
81_4,MARCO_8052397,58,17.561588287353516,rewriter 1
81_4,MARCO_3991940,59,17.53915786743164,rewriter 1
81_4,MARCO_2426983,60,17.46291732788086,rewriter 1
81_4,MARCO_2579206,61,17.454750061035156,rewriter 1
81_4,MARCO_1815946,62,17.446430206298828,rewriter 1
81_4,MARCO_962833,63,17.43950843811035,rewriter 1
81_4,MARCO_3052629,64,17.430496215820312,rewriter 1
81_4,MARCO_1293775,65,17.42473030090332,rewriter 1
81_4,MARCO_5665857,66,17.414398193359375,rewriter 1
81_4,MARCO_7592476,67,17.385549545288086,rewriter 1
81_4,MARCO_7363551,68,17.37793731689453,rewriter 1
81_4,MARCO_6971421,69,17.369365692138672,rewriter 1
81_4,MARCO_7363552,70,17.369293212890625,rewriter 1
81_4,MARCO_2426979,71,17.342981338500977,rewriter 1
81_4,MARCO_962839,72,17.33487319946289,rewriter 1
81_4,MARCO_6024403,73,17.312210083007812,rewriter 1
81_4,MARCO_6555541,74,17.27360725402832,rewriter 1
81_4,MARCO_6245028,75,17.271480560302734,rewriter 1
81_4,MARCO_7691624,76,17.261690139770508,rewriter 1
81_4,MARCO_1958612,77,17.235557556152344,rewriter 1
81_4,MARCO_2426980,78,17.190418243408203,rewriter 1
81_4,MARCO_5241441,79,17.13900375366211,rewriter 1
81_4,MARCO_7558580,80,17.083229064941406,rewriter 1
81_4,MARCO_4069921,81,17.08045768737793,rewriter 1
81_4,MARCO_3517569,82,16.99046516418457,rewriter 1
81_4,MARCO_5692952,83,16.98492431640625,rewriter 1
81_4,MARCO_96400,84,16.946189880371094,rewriter 1
81_4,MARCO_6568085,85,16.941143035888672,rewriter 1
81_4,MARCO_8052399,86,16.93809700012207,rewriter 1
81_4,MARCO_6154874,87,16.888273239135742,rewriter 1
81_4,MARCO_5844153,88,16.885154724121094,rewriter 1
81_4,MARCO_3195061,89,16.821266174316406,rewriter 1
81_4,MARCO_8275262,90,16.808446884155273,rewriter 1
81_4,MARCO_96393,91,16.777366638183594,rewriter 1
81_4,MARCO_1293774,92,16.771451950073242,rewriter 1
81_4,MARCO_2579211,93,16.769529342651367,rewriter 1
81_4,MARCO_1248456,94,16.74880599975586,rewriter 1
81_4,MARCO_1767687,95,16.738056182861328,rewriter 1
81_4,CAR_3914550976e39eb40bf1c718ea24cbd434cc91f3,96,16.69974136352539,rewriter 1
81_4,MARCO_705540,97,16.69444465637207,rewriter 1
81_4,MARCO_6160970,98,16.667713165283203,rewriter 1
81_4,MARCO_4746369,99,16.647544860839844,rewriter 1
81_4,MARCO_5686497,100,16.643447875976562,rewriter 1
81_5,MARCO_6154874,1,19.34764862060547,rewriter 1
81_5,MARCO_1619653,2,18.226253509521484,rewriter 1
81_5,MARCO_1900272,3,18.18351173400879,rewriter 1
81_5,MARCO_1815947,4,18.152141571044922,rewriter 1
81_5,MARCO_5665862,5,18.09998321533203,rewriter 1
81_5,MARCO_1619654,6,17.860271453857422,rewriter 1
81_5,MARCO_5934326,7,17.71994972229004,rewriter 1
81_5,MARCO_3517569,8,17.34358024597168,rewriter 1
81_5,MARCO_7713538,9,17.23967933654785,rewriter 1
81_5,MARCO_1900271,10,17.19598388671875,rewriter 1
81_5,MARCO_6673503,11,17.164138793945312,rewriter 1
81_5,MARCO_5665864,12,17.12615203857422,rewriter 1
81_5,MARCO_5490360,13,17.082660675048828,rewriter 1
81_5,MARCO_6542464,14,17.070903778076172,rewriter 1
81_5,MARCO_1619657,15,16.955928802490234,rewriter 1
81_5,MARCO_6273827,16,16.90860366821289,rewriter 1
81_5,MARCO_6568085,17,16.834257125854492,rewriter 1
81_5,MARCO_3780358,18,16.812795639038086,rewriter 1
81_5,MARCO_8124346,19,16.78449058532715,rewriter 1
81_5,MARCO_2828295,20,16.588701248168945,rewriter 1
81_5,MARCO_2174813,21,16.54985809326172,rewriter 1
81_5,MARCO_7095688,22,16.4827880859375,rewriter 1
81_5,MARCO_6154878,23,16.346405029296875,rewriter 1
81_5,MARCO_7308612,24,16.183502197265625,rewriter 1
81_5,MARCO_5444509,25,16.17202377319336,rewriter 1
81_5,MARCO_6162563,26,16.097776412963867,rewriter 1
81_5,MARCO_6440457,27,16.096250534057617,rewriter 1
81_5,MARCO_1985088,28,16.036401748657227,rewriter 1
81_5,MARCO_8581568,29,16.030418395996094,rewriter 1
81_5,MARCO_6115072,30,16.027475357055664,rewriter 1
81_5,MARCO_5171382,31,15.973042488098145,rewriter 1
81_5,MARCO_1900267,32,15.909280776977539,rewriter 1
81_5,MARCO_4841484,33,15.90034294128418,rewriter 1
81_5,MARCO_5444508,34,15.806386947631836,rewriter 1
81_5,MARCO_1968093,35,15.770750045776367,rewriter 1
81_5,MARCO_1900270,36,15.706892967224121,rewriter 1
81_5,MARCO_7308614,37,15.658939361572266,rewriter 1
81_5,MARCO_6157928,38,15.609760284423828,rewriter 1
81_5,MARCO_2319368,39,15.601856231689453,rewriter 1
81_5,MARCO_6568084,40,15.574691772460938,rewriter 1
81_5,MARCO_3517577,41,15.512115478515625,rewriter 1
81_5,MARCO_2950629,42,15.474871635437012,rewriter 1
81_5,MARCO_3052630,43,15.450085639953613,rewriter 1
81_5,MARCO_7713529,44,15.398416519165039,rewriter 1
81_5,MARCO_6980834,45,15.373973846435547,rewriter 1
81_5,MARCO_6154873,46,15.310959815979004,rewriter 1
81_5,MARCO_8052397,47,15.300933837890625,rewriter 1
81_5,MARCO_5241444,48,15.29758358001709,rewriter 1
81_5,MARCO_7699208,49,15.290840148925781,rewriter 1
81_5,MARCO_4532454,50,15.28032398223877,rewriter 1
81_5,MARCO_6024403,51,15.267582893371582,rewriter 1
81_5,MARCO_6087035,52,15.266561508178711,rewriter 1
